dog_id	vendor_name	category_name	date_expense	amount_expense
174	Unleashed by Petco	Treats and Toys	2025-02-19	17.79
175	Pawerica Pet Store	Treats and Toys	2025-02-03	38.99
176	Kahoots Pet	Treats and Toys	2025-02-04	35.43
180	Kahoots Pet	Treats and Toys	2025-02-06	22.02
180	TagWorks	Treats and Toys	2025-02-06	24.42
183	Arrieros Pet Shop	Treats and Toys	2025-02-27	20.07
183	Dr Brown	Treats and Toys	2025-02-19	178.00
183	Dr Jones	Treats and Toys	2025-02-26	60.14
183	Dr Smith	Treats and Toys	2025-02-21	18.40
184	Kahoots Pet	Treats and Toys	2025-02-17	1.09
184	Pawerica Pet Store	Treats and Toys	2025-02-28	29.69
184	TagWorks	Treats and Toys	2025-03-01	59.08
184	Unleashed by Petco	Treats and Toys	2025-02-18	53.42
187	Petco	Treats and Toys	2025-02-25	24.37
188	Pawerica Pet Store	Treats and Toys	2025-02-23	60.73
188	Pet Kingdom	Treats and Toys	2025-02-26	17.44
190	Dr Rozenman	Treats and Toys	2025-03-01	149.67
6	Dr Arnold	Veterinarian fees	2023-12-31	288.40
9	TagWorks	Veterinarian fees	2023-11-06	5.18
14	Dr Smith	Veterinarian fees	2023-11-22	194.27
23	Arrieros Pet Shop	Veterinarian fees	2023-12-25	7.49
23	Pet Group Inc	Veterinarian fees	2023-12-21	20.15
23	Pet Group Inc	Veterinarian fees	2023-12-25	50.77
23	Unleashed by Petco	Veterinarian fees	2024-01-21	48.86
25	Pet Group Inc	Veterinarian fees	2024-02-10	26.55
25	TagWorks	Veterinarian fees	2024-01-28	17.00
37	Dr Jones	Veterinarian fees	2024-01-18	33.71
39	TagWorks	Veterinarian fees	2024-01-21	4.12
40	Pet Kingdom	Veterinarian fees	2024-01-23	27.32
41	TagWorks	Veterinarian fees	2024-02-21	15.47
42	Canine Learning Centers	Veterinarian fees	2024-01-30	19.70
44	Dr Brown	Veterinarian fees	2024-02-07	252.77
44	Dr Towers	Veterinarian fees	2024-02-06	219.48
44	Dr Wilson	Veterinarian fees	2024-02-06	217.43
44	Unleashed by Petco	Veterinarian fees	2024-02-07	3.55
45	Decker's Dog and Cat	Veterinarian fees	2024-02-09	48.89
46	Decker's Dog and Cat	Veterinarian fees	2024-02-20	2.49
46	Pet Group Inc	Veterinarian fees	2024-02-20	25.21
48	Pet Kingdom	Veterinarian fees	2024-03-10	72.98
48	Petco	Veterinarian fees	2024-03-10	47.52
49	TagWorks	Veterinarian fees	2024-02-28	70.36
51	Arrieros Pet Shop	Veterinarian fees	2024-03-12	55.17
52	Dr Arnold	Veterinarian fees	2024-02-25	41.77
54	Dr Arnold	Veterinarian fees	2024-03-02	0.44
55	Dr Rozenman	Veterinarian fees	2024-02-27	292.92
57	Arrieros Pet Shop	Veterinarian fees	2024-03-01	3.34
58	Dr Towers	Veterinarian fees	2024-03-07	279.49
58	Pawerica Pet Store	Veterinarian fees	2024-03-07	39.97
59	Dr Rozenman	Veterinarian fees	2024-05-13	62.82
63	Arrieros Pet Shop	Veterinarian fees	2024-04-04	9.10
63	Unleashed by Petco	Veterinarian fees	2024-04-04	1.94
64	Dr Brown	Veterinarian fees	2024-04-04	20.65
65	Dr Brown	Veterinarian fees	2024-04-08	1.30
65	Pawerica Pet Store	Veterinarian fees	2024-04-08	7.04
67	Dr Arnold	Veterinarian fees	2024-05-03	269.05
67	Petco	Veterinarian fees	2024-05-03	8.88
72	Dr Smith	Veterinarian fees	2024-05-14	12.63
72	Pawerica Pet Store	Veterinarian fees	2024-05-23	67.75
72	Petco	Veterinarian fees	2024-06-09	60.39
72	TagWorks	Veterinarian fees	2024-05-23	17.12
72	Unleashed by Petco	Veterinarian fees	2024-05-14	11.63
75	Kahoots Pet	Veterinarian fees	2024-05-17	61.55
76	Dr Brown	Veterinarian fees	2024-05-10	160.11
77	Dr Smith	Veterinarian fees	2024-05-14	5.85
77	Dr Towers	Veterinarian fees	2024-05-14	103.07
77	TagWorks	Veterinarian fees	2024-05-27	67.68
80	Arrieros Pet Shop	Veterinarian fees	2024-06-02	74.09
80	Canine Learning Centers	Veterinarian fees	2024-05-25	9.28
80	Dr Wilson	Veterinarian fees	2024-06-13	186.68
81	Arrieros Pet Shop	Veterinarian fees	2024-07-17	9.97
81	Canine Learning Centers	Veterinarian fees	2024-06-10	11.47
81	Pawerica Pet Store	Veterinarian fees	2024-06-11	3.44
88	Dr Smith	Veterinarian fees	2024-07-01	184.61
88	Pet Group Inc	Veterinarian fees	2024-07-16	19.60
90	Dr Hudson	Veterinarian fees	2024-06-30	55.99
90	Dr Towers	Veterinarian fees	2024-07-08	78.14
91	Dr Rozenman	Veterinarian fees	2024-06-16	171.94
91	Dr Wilson	Veterinarian fees	2024-06-19	299.75
92	Arrieros Pet Shop	Veterinarian fees	2024-06-25	11.86
92	Pawerica Pet Store	Veterinarian fees	2024-06-25	6.89
93	Canine Learning Centers	Veterinarian fees	2024-06-30	15.95
93	Dr Arnold	Veterinarian fees	2024-06-30	89.25
93	Dr Hudson	Veterinarian fees	2024-06-24	128.43
95	Arrieros Pet Shop	Veterinarian fees	2024-07-20	6.40
95	Decker's Dog and Cat	Veterinarian fees	2024-07-20	49.69
95	Dr Smith	Veterinarian fees	2024-08-10	45.45
95	Petco	Veterinarian fees	2024-08-06	33.90
95	Unleashed by Petco	Veterinarian fees	2024-08-06	24.26
99	TagWorks	Veterinarian fees	2024-07-24	9.10
100	Kahoots Pet	Veterinarian fees	2024-07-18	7.76
101	Pet Kingdom	Veterinarian fees	2024-07-18	4.24
103	Dr Hudson	Veterinarian fees	2024-08-15	91.15
103	Dr Jones	Veterinarian fees	2024-08-15	109.15
104	Dr Arnold	Veterinarian fees	2024-08-01	104.07
104	Dr Brown	Veterinarian fees	2024-09-07	42.26
104	Dr Rozenman	Veterinarian fees	2024-09-07	164.42
104	Kahoots Pet	Veterinarian fees	2024-08-01	3.83
104	TagWorks	Veterinarian fees	2024-09-13	67.88
106	Arrieros Pet Shop	Veterinarian fees	2024-12-27	19.47
106	Arrieros Pet Shop	Veterinarian fees	2025-01-09	33.13
106	Canine Learning Centers	Veterinarian fees	2025-01-09	5.98
106	Dr Arnold	Veterinarian fees	2024-08-25	182.48
106	Dr Arnold	Veterinarian fees	2024-10-04	246.89
106	Dr Jones	Veterinarian fees	2024-12-23	8.18
106	Dr Smith	Veterinarian fees	2024-09-19	265.79
106	Dr Smith	Veterinarian fees	2024-12-01	60.24
106	Dr Towers	Veterinarian fees	2024-12-23	77.81
106	Dr Wilson	Veterinarian fees	2024-12-05	72.24
106	Kahoots Pet	Veterinarian fees	2024-08-31	22.63
106	Pet Kingdom	Veterinarian fees	2024-12-05	29.36
106	TagWorks	Veterinarian fees	2024-09-05	0.81
110	Dr Jones	Veterinarian fees	2024-08-04	131.71
111	Dr Towers	Veterinarian fees	2024-08-21	216.24
111	Dr Wilson	Veterinarian fees	2024-08-26	294.38
111	Kahoots Pet	Veterinarian fees	2024-08-26	11.43
111	TagWorks	Veterinarian fees	2024-08-21	23.23
112	Dr Arnold	Veterinarian fees	2024-08-14	170.22
113	Dr Jones	Veterinarian fees	2024-09-16	97.77
113	Dr Jones	Veterinarian fees	2024-09-19	250.61
113	Dr Smith	Veterinarian fees	2024-09-23	214.63
113	Pet Group Inc	Veterinarian fees	2024-08-20	66.44
113	Petco	Veterinarian fees	2024-08-14	23.53
113	Petco	Veterinarian fees	2024-08-22	34.20
113	Petco	Veterinarian fees	2024-09-12	6.65
113	TagWorks	Veterinarian fees	2024-08-22	21.71
115	Arrieros Pet Shop	Veterinarian fees	2024-09-02	16.51
116	Dr Jones	Veterinarian fees	2024-08-16	193.78
116	Unleashed by Petco	Veterinarian fees	2024-08-23	1.25
120	Dr Hudson	Veterinarian fees	2024-08-21	250.68
122	Arrieros Pet Shop	Veterinarian fees	2024-09-11	69.73
122	Pawerica Pet Store	Veterinarian fees	2024-09-11	8.48
122	Pawerica Pet Store	Veterinarian fees	2024-09-18	20.90
122	TagWorks	Veterinarian fees	2024-09-05	0.62
124	Arrieros Pet Shop	Veterinarian fees	2024-10-04	17.17
124	Canine Learning Centers	Veterinarian fees	2024-10-26	7.79
124	Dr Arnold	Veterinarian fees	2024-10-04	271.75
124	Dr Towers	Veterinarian fees	2024-11-01	200.11
124	Petco	Veterinarian fees	2024-11-01	23.59
124	Unleashed by Petco	Veterinarian fees	2024-10-02	7.26
126	Dr Arnold	Veterinarian fees	2024-11-26	112.59
126	Dr Brown	Veterinarian fees	2024-10-02	153.58
126	Dr Brown	Veterinarian fees	2024-12-08	61.46
126	Dr Hudson	Veterinarian fees	2024-09-19	28.38
126	Dr Hudson	Veterinarian fees	2024-10-09	215.26
126	Dr Jones	Veterinarian fees	2024-11-25	254.37
126	Dr Rozenman	Veterinarian fees	2024-10-02	243.07
126	Dr Rozenman	Veterinarian fees	2024-11-26	5.69
126	Dr Smith	Veterinarian fees	2024-10-02	44.03
126	Dr Towers	Veterinarian fees	2024-09-27	166.30
126	Dr Towers	Veterinarian fees	2024-10-13	219.69
126	Pet Kingdom	Veterinarian fees	2024-09-10	9.14
126	Petco	Veterinarian fees	2024-10-07	0.98
126	Petco	Veterinarian fees	2024-11-10	23.61
126	Petco	Veterinarian fees	2024-12-04	9.07
128	TagWorks	Veterinarian fees	2024-09-23	19.26
130	Canine Learning Centers	Veterinarian fees	2024-10-02	16.91
131	Arrieros Pet Shop	Veterinarian fees	2024-11-02	45.74
131	Dr Rozenman	Veterinarian fees	2024-10-09	252.44
131	Petco	Veterinarian fees	2024-10-12	19.93
132	Dr Brown	Veterinarian fees	2024-10-07	119.70
132	Pet Kingdom	Veterinarian fees	2024-10-28	16.36
134	Arrieros Pet Shop	Veterinarian fees	2024-10-24	23.20
134	Decker's Dog and Cat	Veterinarian fees	2024-10-24	2.61
138	Arrieros Pet Shop	Veterinarian fees	2024-10-23	4.24
138	Dr Brown	Veterinarian fees	2024-10-23	293.48
139	Dr Arnold	Veterinarian fees	2024-10-27	216.22
140	Canine Learning Centers	Veterinarian fees	2024-11-25	1.51
140	Dr Arnold	Veterinarian fees	2025-01-15	131.23
141	Dr Brown	Veterinarian fees	2024-11-05	133.39
143	Dr Arnold	Veterinarian fees	2024-11-07	197.91
145	Dr Jones	Veterinarian fees	2024-11-14	257.01
147	Dr Rozenman	Veterinarian fees	2024-12-01	177.30
147	Dr Smith	Veterinarian fees	2024-11-18	269.24
147	Dr Wilson	Veterinarian fees	2024-11-18	141.04
147	Pawerica Pet Store	Veterinarian fees	2024-11-18	6.62
147	TagWorks	Veterinarian fees	2024-12-01	22.98
148	Arrieros Pet Shop	Veterinarian fees	2024-12-06	33.56
148	Dr Jones	Veterinarian fees	2025-01-05	264.51
148	Dr Rozenman	Veterinarian fees	2024-11-25	282.52
148	Pet Kingdom	Veterinarian fees	2024-12-26	11.71
148	Pet Kingdom	Veterinarian fees	2025-01-16	22.27
148	TagWorks	Veterinarian fees	2024-12-06	42.28
150	Dr Hudson	Veterinarian fees	2024-12-25	223.22
150	Dr Smith	Veterinarian fees	2024-12-09	86.51
150	Pet Kingdom	Veterinarian fees	2024-12-14	4.52
151	Dr Arnold	Veterinarian fees	2024-12-19	192.11
151	Dr Brown	Veterinarian fees	2024-12-19	63.66
151	Dr Wilson	Veterinarian fees	2024-12-21	109.16
151	Pet Kingdom	Veterinarian fees	2024-12-22	11.37
152	Kahoots Pet	Veterinarian fees	2024-12-13	20.80
153	Canine Learning Centers	Veterinarian fees	2024-12-14	64.73
153	Kahoots Pet	Veterinarian fees	2024-12-21	32.96
154	Petco	Veterinarian fees	2025-01-03	3.33
155	Canine Learning Centers	Veterinarian fees	2024-12-22	55.54
155	Petco	Veterinarian fees	2024-12-22	13.60
156	Decker's Dog and Cat	Veterinarian fees	2024-12-18	30.69
157	Dr Smith	Veterinarian fees	2024-12-19	47.03
157	Pet Group Inc	Veterinarian fees	2024-12-20	12.72
159	Dr Brown	Veterinarian fees	2025-01-11	75.84
159	Dr Jones	Veterinarian fees	2025-01-27	88.21
159	Kahoots Pet	Veterinarian fees	2025-01-02	4.33
159	Pawerica Pet Store	Veterinarian fees	2025-01-19	17.54
159	Pet Group Inc	Veterinarian fees	2025-01-23	63.13
159	Pet Group Inc	Veterinarian fees	2025-02-03	68.52
160	Dr Brown	Veterinarian fees	2025-01-03	238.51
160	Dr Wilson	Veterinarian fees	2025-01-03	39.22
161	Dr Arnold	Veterinarian fees	2025-01-05	122.93
161	Kahoots Pet	Veterinarian fees	2025-01-10	0.30
162	Canine Learning Centers	Veterinarian fees	2025-01-22	63.81
162	Dr Hudson	Veterinarian fees	2025-01-08	187.95
162	Dr Towers	Veterinarian fees	2025-01-14	295.80
162	Dr Wilson	Veterinarian fees	2025-01-20	72.21
162	Kahoots Pet	Veterinarian fees	2025-01-07	50.71
162	Kahoots Pet	Veterinarian fees	2025-01-24	12.96
162	Pet Kingdom	Veterinarian fees	2025-02-08	4.57
162	Petco	Veterinarian fees	2025-01-16	16.13
163	Kahoots Pet	Veterinarian fees	2025-01-12	69.38
163	Pawerica Pet Store	Veterinarian fees	2025-01-16	9.46
163	Unleashed by Petco	Veterinarian fees	2025-01-19	62.23
164	Kahoots Pet	Veterinarian fees	2025-01-11	9.65
164	Pawerica Pet Store	Veterinarian fees	2025-01-21	22.15
167	Arrieros Pet Shop	Veterinarian fees	2025-01-22	8.77
167	Dr Towers	Veterinarian fees	2025-01-22	67.84
167	Pet Kingdom	Veterinarian fees	2025-01-24	59.55
169	Dr Hudson	Veterinarian fees	2025-01-17	1.71
170	Dr Brown	Veterinarian fees	2025-01-22	94.17
170	TagWorks	Veterinarian fees	2025-01-22	24.23
171	Arrieros Pet Shop	Veterinarian fees	2025-01-20	3.35
171	Dr Jones	Veterinarian fees	2025-01-20	266.80
174	Dr Arnold	Veterinarian fees	2025-02-20	144.73
174	Dr Rozenman	Veterinarian fees	2025-02-03	45.47
174	Dr Towers	Veterinarian fees	2025-02-19	51.72
174	TagWorks	Veterinarian fees	2025-02-19	19.29
174	Unleashed by Petco	Veterinarian fees	2025-02-20	12.73
177	Dr Hudson	Veterinarian fees	2025-02-07	42.78
177	Dr Wilson	Veterinarian fees	2025-02-04	5.56
182	Decker's Dog and Cat	Veterinarian fees	2025-02-12	65.70
182	Dr Brown	Veterinarian fees	2025-02-14	30.23
183	Dr Arnold	Veterinarian fees	2025-02-16	93.04
183	Dr Brown	Veterinarian fees	2025-02-16	242.62
183	Dr Brown	Veterinarian fees	2025-02-26	36.93
183	Dr Towers	Veterinarian fees	2025-02-14	174.68
183	Kahoots Pet	Veterinarian fees	2025-02-21	11.03
183	TagWorks	Veterinarian fees	2025-02-23	33.17
184	Pawerica Pet Store	Veterinarian fees	2025-02-22	21.79
185	Kahoots Pet	Veterinarian fees	2025-02-19	41.99
185	TagWorks	Veterinarian fees	2025-02-19	25.56
187	Dr Arnold	Veterinarian fees	2025-02-18	225.42
188	Pet Kingdom	Veterinarian fees	2025-02-25	51.48
190	Dr Hudson	Veterinarian fees	2025-02-27	258.07
190	Pet Group Inc	Veterinarian fees	2025-02-26	74.63
